class,parent,header,offset,type,field
TextureLoadData,,ResourceLoader.h,0x120,"std::list<ResourceLoadRequestMesh*, Ogre::STLAllocator<ResourceLoadRequestMesh*, Ogre::GeneralAllocPolicy > >",loadedMeshesList
TextureLoadData,,ResourceLoader.h,0x140,"std::list<ResourceLoadRequestMesh*, Ogre::STLAllocator<ResourceLoadRequestMesh*, Ogre::GeneralAllocPolicy > >",loadingMeshQueue
TextureLoadData,,ResourceLoader.h,0x160,boost::shared_mutex,loadingMeshQueueMutex
TextureLoadData,,ResourceLoader.h,0x180,"boost::unordered::unordered_map<TextureLoadData*, Ogre::FastArray<ResourceLoadRequestTexture*>, boost::hash<TextureLoadData*>, std::equal_to<TextureLoadData*>, Ogre::STLAllocator<std::pair<TextureLoadData* const, Ogre::FastArray<ResourceLoadRequestTexture*> >, Ogre::GeneralAllocPolicy > >",activeTextureLoaders
TextureLoadData,,ResourceLoader.h,0x1C0,ogre_unordered_set<TextureLoadData*>::type,texturesToLoad
TextureLoadData,,ResourceLoader.h,0x200,boost::shared_mutex,texturesLoadingMutex
TextureLoadData,,ResourceLoader.h,0x220,boost::shared_mutex,texturesLoadedMutex
TextureLoadData,,ResourceLoader.h,0x240,Ogre::FastArray<TextureLoadData*>,texturesLoading
TextureLoadData,,ResourceLoader.h,0x258,Ogre::FastArray<TextureLoadData*>,texturesLoaded
TextureLoadData,,ResourceLoader.h,0x270,"boost::unordered::unordered_map<Ogre::SharedPtr<Ogre::Texture>, float, boost::hash<Ogre::SharedPtr<Ogre::Texture> >, std::equal_to<Ogre::SharedPtr<Ogre::Texture> >, Ogre::STLAllocator<std::pair<Ogre::SharedPtr<Ogre::Texture> const, float>, Ogre::GeneralAllocPolicy > >",manualTexturesLoaded
TextureLoadData,,ResourceLoader.h,0x2B0,ogre_unordered_set<Ogre::TextureUnitState*>::type,textureUnitsLoading
ThreadClass,,ThreadClass.h,0x8,void*,threadHandle
ThreadClass,,ThreadClass.h,0x10,unsigned int,threadID
ThreadClass,,ThreadClass.h,0x14,bool,_running
ThreadClass,,ThreadClass.h,0x18,std::string,name
ThreadClass,,ThreadClass.h,0x40,float,frameTime
ThreadClass,,ThreadClass.h,0x44,bool,infiniteMode
ThreadClass,,ThreadClass.h,0x45,bool,pretendThread
ThreadClass,,ThreadClass.h,0x48,boost::shared_mutex,runMute
ThreadClass,,ThreadClass.h,0x68,boost::shared_mutex,lockedWhileRunningMute
TimeOfDay,,TimeOfDay.h,0x0,double,time
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x0,MyGUI::Widget*,content
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x8,MyGUI::EditBox*,leftBox
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x8,MyGUI::Widget*,panel
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x10,MyGUI::EditBox*,rightBox
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x10,Ogre::vector<ToolTip::ToolTipLine*>::type,lines
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x18,int,width
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x30,int,panelWidth
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x34,float,lineMarginH
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x38,int,panelMarginV
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x3C,int,lineSpacing
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x40,MyGUI::Widget*,caller
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x48,MyGUI::Widget*,parentPanel
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x48,ToolTipInventory*,compareTooltip
ToolTip,Ogre::GeneralAllocatedObject,ToolTip.h,0x50,int,minHeight
TortureBuilding,ProductionBuilding,TortureBuilding.h,0x490,float,timer
TownPositionCacher,,Town.h,0x0,TimeOfDay,lastUpdateStamp
TownPositionCacher,,Town.h,0x0,GameData*,data
TownPositionCacher,,Town.h,0x0,hand,parentTown
TownPositionCacher,,Town.h,0x0,Ogre::Vector3,pos
TownPositionCacher,,Town.h,0x8,"ogre_unordered_map<Building*, TownBuildingsManager::BuildingInfo>::type",buildingEntities
TownPositionCacher,,Town.h,0x8,float,updateRateInHours
TownPositionCacher,,Town.h,0x8,ogre_unordered_set<GameData*>::type,buildingsBad
TownPositionCacher,,Town.h,0xC,Ogre::Vector3,pos
TownPositionCacher,,Town.h,0x10,GameData*,data
TownPositionCacher,,Town.h,0x18,hand,building
TownPositionCacher,,Town.h,0x20,Item*,item
TownPositionCacher,,Town.h,0x28,GameData*,nestData
TownPositionCacher,,Town.h,0x30,Ogre::Vector3,pos
TownPositionCacher,,Town.h,0x40,hand,insideBuilding
TownPositionCacher,,Town.h,0x48,"boost::unordered::unordered_map<std::string, Ogre::InstanceManager*, boost::hash<std::string >, std::equal_to<std::string >, Ogre::STLAllocator<std::pair<std::string const, Ogre::InstanceManager*>, Ogre::GeneralAllocPolicy > >",instancesManagers
TownPositionCacher,,Town.h,0x48,ogre_unordered_set<GameData*>::type,buildingsGood
TownPositionCacher,,Town.h,0x60,unsigned char,visibleFloor
TownPositionCacher,,Town.h,0x88,"Ogre::FastArray<std::pair<Building*, Ogre::Entity*> >",signs
TownPositionCacher,,Town.h,0x88,int,count
TownPositionCacher,,Town.h,0x8C,int,chance
TownPositionCacher,,Town.h,0x90,int,priority
TownPositionCacher,,Town.h,0xA0,bool,signsVisible
TownPositionCacher,,Town.h,0xA8,TownBase*,town
TownPositionCacher,,Town.h,0xC0,TownPositionCacher,positionCacher
TownPositionCacher,,Town.h,0xD8,TownType,townType
TownPositionCacher,,Town.h,0xE0,BasePopulationManager*,population
TownPositionCacher,,Town.h,0xE8,"std::set<Faction*, std::less<Faction*>, Ogre::STLAllocator<Faction*, Ogre::GeneralAllocPolicy > >",factionsResidentHere
TownPositionCacher,,Town.h,0x110,bool,alreadyInitialisedPopulationParams
TownPositionCacher,,Town.h,0x111,bool,isSecret
TownPositionCacher,,Town.h,0x118,"std::set<hand, std::less<hand>, Ogre::STLAllocator<hand, Ogre::GeneralAllocPolicy > >",occupiers
TownPositionCacher,,Town.h,0x140,TimeOfDay,timeOfDeath
TownPositionCacher,,Town.h,0x148,float,p_TIME
TownPositionCacher,,Town.h,0x150,NestBatcher*,nestBatcher
TownPositionCacher,,Town.h,0x158,std::string,unexploredName
TownPositionCacher,,Town.h,0x180,bool,discovered
TownPositionCacher,,Town.h,0x181,bool,explored
TownPositionCacher,,Town.h,0x182,bool,recentlyDiscovered
TownPositionCacher,,Town.h,0x188,Ogre::Entity*,entityMarker
TownPositionCacher,,Town.h,0x190,ScreenLabel*,entityLabel
TownPositionCacher,,Town.h,0x198,PhysicsHullT*,clickHull
TownPositionCacher,,Town.h,0x1A0,AreaBiomeGroup*,biome
TownPositionCacher,,Town.h,0x1A8,TownAlarmState,alarmState
TownPositionCacher,,Town.h,0x1AC,bool,isActivated
TownPositionCacher,,Town.h,0x1B0,ogre_unordered_set<ZoneMap*>::type,myZoneCoverage
TownPositionCacher,,Town.h,0x1F0,"ogre_unordered_map<ZoneMap*, bool>::type",populatedZones
TownPositionCacher,,Town.h,0x230,Ogre::FastArray<ArtifactItemData>,artifacts
TownPositionCacher,,Town.h,0x248,unsigned char,currentFloorVisibility
TownPositionCacher,,Town.h,0x250,TownBuildingsManager,buildingsManager
TownPositionCacher,,Town.h,0x300,lektor<ResidentData>,residentsSpawned
TownPositionCacher,,Town.h,0x318,lektor<ResidentData>,residentsSpawned_BarsOrSomething
TownPositionCacher,,Town.h,0x330,GameData*,defaultResident
TownPositionCacher,,Town.h,0x338,GameData*,replacementTown
TownPositionCacher,,Town.h,0x340,bool,isAccessible
TownPositionCacher,,Town.h,0x348,AlarmManager*,alarms
TownPositionCacher,,Town.h,0x350,InstanceID,instanceID
TownPositionCacher,,Town.h,0x380,bool,openToPublic
TownPositionCacher,,Town.h,0x384,float,minFoliageRange
TownPositionCacher,,Town.h,0x388,int,playerTownLevel
TownPositionCacher,,Town.h,0x390,ogre_unordered_set<hand>::type,gates
TownPositionCacher,,Town.h,0x3D0,bool,playerHasBuildingsInThisTown
TownPositionCacher,,Town.h,0x3D8,Ogre::FastArray<hand>,powerInList
TownPositionCacher,,Town.h,0x3F0,ogre_unordered_set<hand>::type,powerOutList
TownPositionCacher,,Town.h,0x430,ogre_unordered_set<hand>::type,batteryList
TownPositionCacher,,Town.h,0x470,bool,batteryMode
TownPositionCacher,,Town.h,0x474,float,power_Stat
TownPositionCacher,,Town.h,0x478,float,maxPower_Stat
TownPositionCacher,,Town.h,0x47C,float,neededPowerTotal_Stat
TownPositionCacher,,Town.h,0x480,float,batteryPowerTotal_Stat
TownPositionCacher,,Town.h,0x484,float,batteryDrain_Stat
TownPositionCacher,,Town.h,0x488,float,batteryChargingupTotal
TownPositionCacher,,Town.h,0x48C,float,batteryCharge_Stat
TownPositionCacher,,Town.h,0x490,float,batteryChargeMax_Stat
TownPositionCacher,,Town.h,0x498,TagsClass<BuildingDesignation>,_facilitesWeHaveHere
TownPositionCacher,,Town.h,0x4A8,TradeCulture*,tradeCulture
TownPositionCacher,,Town.h,0x4B0,"ogre_unordered_map<GameData*, float>::type",tradeGoodsMults
TownPositionCacher,,Town.h,0x4F0,GameData*,buildingMaterial
TownPositionCacher,,Town.h,0x4F8,DistantTown*,distantTown
TownPositionCacher,,Town.h,0x500,lektor<Town::NestSpot>,nestSpots
TownPositionCacher,,Town.h,0x518,bool,nestsLoaded
TownPositionCacher,,Town.h,0x51C,float,overrideRange
TownPositionCacher,,Town.h,0x520,float,townRangeMultiplier
TradeCulture,,TradeCulture.h,0x0,lektor<GameData*>,forbiddenItems
TradeCulture,,TradeCulture.h,0x18,"std::set<GameData*, std::less<GameData*>, Ogre::STLAllocator<GameData*, Ogre::GeneralAllocPolicy > >",illegalBuildings
TradeCulture,,TradeCulture.h,0x40,"std::set<GameData*, std::less<GameData*>, Ogre::STLAllocator<GameData*, Ogre::GeneralAllocPolicy > >",happyBuildings
TradeCulture,,TradeCulture.h,0x68,"std::set<GameData*, std::less<GameData*>, Ogre::STLAllocator<GameData*, Ogre::GeneralAllocPolicy > >",illegalItems
TradeCulture,,TradeCulture.h,0x90,"std::map<GameData*, float, std::less<GameData*>, Ogre::STLAllocator<std::pair<GameData* const, float>, Ogre::GeneralAllocPolicy > >",tradeGoodsMults
TraderInventoryLayout,InventoryLayout,InventoryTraderGUI.h,0x88,int,sectionWidth
TraderInventoryLayout,InventoryLayout,InventoryTraderGUI.h,0x8C,int,sectionHeight
TraderInventoryLayout,InventoryLayout,InventoryTraderGUI.h,0x3B8,MyGUI::ScrollView*,scrollBackpack
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x0,DatapanelGUI*,window
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x8,DataPanelLine_TextEditable*,windowXValue
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x10,DataPanelLine_TextEditable*,windowYValue
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x18,DataPanelLine_TextEditable*,windowZValue
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x20,DataPanelLine_Button*,modeButton
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x28,DataPanelLine_Button*,axisButton
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x30,DataPanelLine_Button*,revertButton
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x38,Ogre::SceneNode*,node
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x40,Ogre::SceneNode*,parentNode
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x48,Gizmo*,gizmo
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x50,int,mode
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x54,int,coordinateSystem
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x58,bool,hasScale
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x60,ZoneMap*,lastZone
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x68,ZoneMap*,currentZone
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x70,const InstanceID*,currentInstance
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x78,bool,changed
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x79,bool,editChanged
TransformWindow,Ogre::GeneralAllocatedObject,TransformWindow.h,0x7C,Ogre::Vector2,lastMouse
TurretBuilding,UseableStuff,TurretBuilding.h,0x440,GunClassTurret*,gunClass
TurretBuilding,UseableStuff,TurretBuilding.h,0x448,float,aimDistInDegrees
TurretBuilding,UseableStuff,TurretBuilding.h,0x44C,Ogre::Vector3,currentAimDir
TurretBuilding,UseableStuff,TurretBuilding.h,0x458,Ogre::Vector3,rootAimDir
TurretBuilding,UseableStuff,TurretBuilding.h,0x464,float,currentAimSpeed
TurretBuilding,UseableStuff,TurretBuilding.h,0x468,Ogre::Vector3,currentAimTarget
TurretBuilding,UseableStuff,TurretBuilding.h,0x478,hand,mountedBuilding
TurretBuilding,UseableStuff,TurretBuilding.h,0x498,PhysicsCollection::RotatingEnt*,hingePart
TurretBuilding,UseableStuff,TurretBuilding.h,0x4A0,PhysicsCollection::RotatingEnt*,gunPart
TurretBuilding,UseableStuff,TurretBuilding.h,0x4A8,Ogre::Vector3,aimTargetPos
TurretBuilding,UseableStuff,TurretBuilding.h,0x4B4,int,rotating
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x8,std::string,description
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x8,unsigned int,id
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xC,bool,started
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xD,bool,locked
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x10,std::string,title
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x30,bool,skippeable
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x38,TutorialItem::State,state
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x3C,unsigned char,subItemIndex
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x40,Ogre::FastArray<TutorialSubItem*>,subItems
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x58,Ogre::FastArray<std::string >,requiredTutorialsStr
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x70,Ogre::FastArray<TutorialItem*>,requiredTutorials
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xA0,MyGUI::Button*,nameButton
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xA8,MyGUI::Button*,closeButton
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xB0,MyGUI::Widget*,flashWidget
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xD0,TutorialGUI::HighlightItem,highlightItem
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xD0,TutorialItem*,currentItem
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xD8,MyGUI::Widget*,highlightItemWidget
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xD8,int,currentItemIndex
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xE0,MyGUI::Widget*,highlightPanel
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xE0,MyGUI::ListBox*,tutorialsList
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xE8,char,highlightDirection
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xE8,MyGUI::EditBox*,descriptionText
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xEC,float,highlightAlpha
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xF0,MyGUI::Window*,window
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xF0,MyGUI::Button*,activateButton
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xF8,MyGUI::Button*,windowPrevButton
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0xF8,MyGUI::Button*,prevButton
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x100,MyGUI::Button*,windowNextButton
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x100,MyGUI::Button*,nextButton
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x108,MyGUI::EditBox*,windowText
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x108,MyGUI::TextBox*,pagingText
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x110,MyGUI::Button*,dismissButton
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x118,MyGUI::TextBox*,pagingText
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x120,MyGUI::Widget*,tooltipsPanel
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x128,TutorialItem*,currentTutorialItem
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x130,Ogre::vector<TutorialGUI::TutorialGUILine*>::type,activeTutorialsList
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x150,"ogre_unordered_map<TutorialItem*, TutorialGUI::TutorialGUILine*>::type",activeTutorials
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x190,bool,flashNewItem
TutorialSubItem,Ogre::GeneralAllocatedObject,TutorialGUI.h,0x191,bool,enabled
WallBuilding,Building,WallBuilding.h,0x360,WallSectionLinkType,wallSectionLinkType
WallBuilding,Building,WallBuilding.h,0x368,hand,shareBuildStateOfAnother
WallBuilding,Building,WallBuilding.h,0x388,lektor<hand>,othersSharingMyBuildState
WaterState,,Character.h,0x0,float,X
WaterState,,Character.h,0x0,AkVector,Position
WaterState,,Character.h,0x0,double,lastUpdated
WaterState,,Character.h,0x0,lektor<Ogre::Entity*>,ents
WaterState,,Character.h,0x0,bool,on
WaterState,,Character.h,0x0,bool,on
WaterState,,Character.h,0x1,bool,rag
WaterState,,Character.h,0x2,bool,hull
WaterState,,Character.h,0x4,float,Y
WaterState,,Character.h,0x4,RagdollPart::Enum,part
WaterState,,Character.h,0x8,float,Z
WaterState,,Character.h,0x8,YesNoMaybe,seeState
WaterState,,Character.h,0xC,AkVector,Orientation
WaterState,,Character.h,0xC,float,progressOfMaybe
WaterState,,Character.h,0x18,int,index
WaterState,,Character.h,0xC0,float,offscreenFrameTime
WaterState,,Character.h,0xC4,float,frameTIME
WaterState,,Character.h,0xC8,float,frameTIMEfour
WaterState,,Character.h,0xCC,float,frameTIME_P
WaterState,,Character.h,0xD0,float,bodyDecayTimer
WaterState,,Character.h,0xD4,bool,stealthMode
WaterState,,Character.h,0xD5,bool,_isOnARoof
WaterState,,Character.h,0xD8,float,_lightLevel
WaterState,,Character.h,0xDC,bool,needsLightLevel
WaterState,,Character.h,0xE0,ProneState,_currentProneState
WaterState,,Character.h,0xE4,bool,isVisibleUpdateMode
WaterState,,Character.h,0xE5,bool,setVisibleMsg
WaterState,,Character.h,0xE8,YesNoMaybe,stealthUnseen
WaterState,,Character.h,0xEC,bool,playerWantsMeToGetUp
WaterState,,Character.h,0xF0,BountyManager,crimes
WaterState,,Character.h,0x198,StatsEnumerated,currentSkillUsing
WaterState,,Character.h,0x1A0,StateBroadcastData*,stateBroadcast
WaterState,,Character.h,0x1A8,bool,isVisibleAndNear
WaterState,,Character.h,0x1A9,bool,isOnScreen
WaterState,,Character.h,0x1B0,"ogre_unordered_map<Character::DisguiseGUIFeedback, float>::type",disguiseGUIFeedbacks
WaterState,,Character.h,0x1F0,"ogre_unordered_map<hand, Character::WhoSeesMe>::type",whoSeesMeSneaking
WaterState,,Character.h,0x230,Character::AttachedArrowManager,stealthMarkerArrows
WaterState,,Character.h,0x250,bool,_isEngagedWithAPlayer
WaterState,,Character.h,0x258,hand,isUsingTurret
WaterState,,Character.h,0x278,bool,isCurrentlyGettingUp
WaterState,,Character.h,0x279,unsigned char,isGettingEaten
WaterState,,Character.h,0x280,Dialogue*,dialogue
WaterState,,Character.h,0x288,std::string,currentStumblePainAnimation
WaterState,,Character.h,0x2B0,bool,_isLiterallyUnderMeleeAttackRightNowForSure
WaterState,,Character.h,0x2B8,CharacterMemory*,_myMemory
WaterState,,Character.h,0x2C0,hand,lastGuyWhoDefeatedMe
WaterState,,Character.h,0x2E0,RaceData*,myRace
WaterState,,Character.h,0x2E8,Inventory*,inventory
WaterState,,Character.h,0x2F0,RangedCombatClass*,rangedCombat
WaterState,,Character.h,0x2F8,UseStuffState,inSomething
WaterState,,Character.h,0x300,hand,inWhat
WaterState,,Character.h,0x320,bool,isChained
WaterState,,Character.h,0x328,hand,slaveOwner
WaterState,,Character.h,0x348,bool,isCarryingSomething
WaterState,,Character.h,0x350,std::string,carringObjectLeftOrRight
WaterState,,Character.h,0x378,bool,isCarryingLeftSide
WaterState,,Character.h,0x380,hand,carryingObject
WaterState,,Character.h,0x3A0,Character::CharMessage,messages
WaterState,,Character.h,0x3A8,hand,messageSubject
WaterState,,Character.h,0x3C8,Ogre::Vector3,ragdollNavmeshPosition
WaterState,,Character.h,0x3D4,bool,_isBeingCarried
WaterState,,Character.h,0x3D8,WeaponCategory,lastUsedWeaponCategory
WaterState,,Character.h,0x3E0,"std::deque<Character::RagdollMsg, std::allocator<Character::RagdollMsg> >",ragdollMessages
WaterState,,Character.h,0x410,Character::CarryMsg*,msgCarryMode
WaterState,,Character.h,0x418,int,squadMemberID
WaterState,,Character.h,0x41C,float,diplomacyMultiplier
WaterState,,Character.h,0x420,hand,_destinationInsideBuilding
WaterState,,Character.h,0x440,int,_destinationInsideWalls
WaterState,,Character.h,0x448,AnimationClass*,animation
WaterState,,Character.h,0x450,CharStats*,stats
WaterState,,Character.h,0x458,MedicalSystem,medical
WaterState,,Character.h,0x608,bool,isPhysicalMode
WaterState,,Character.h,0x610,std::string,sex
WaterState,,Character.h,0x638,CharacterNameTag*,nameTag
WaterState,,Character.h,0x640,CharMovement*,movement
WaterState,,Character.h,0x648,CharBody*,body
WaterState,,Character.h,0x650,AI*,ai
WaterState,,Character.h,0x658,ActivePlatoon*,platoon
WaterState,,Character.h,0x660,short,portraitIndex
WaterState,,Character.h,0x664,unsigned int,portraitSerial
WaterState,,Character.h,0x668,unsigned __int64,audioObject
WaterState,,Character.h,0x670,AkSoundPosition,audioData
WaterState,,Character.h,0x688,GroundType,groundType
WaterState,,Character.h,0x68C,ArmourType,armourType
WaterState,,Character.h,0x690,SoundEmitter*,audioEmitter
WaterState,,Character.h,0x698,float,terrainHeightPosition
